Batch	rate043.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	Sample003	Sample	Sample004
3360.000	0.289	3360.000	0.356	3360.000	0.456	3360.000	0.590
3420.000	0.273	3420.000	0.362	3420.000	0.463	3420.000	0.597
3480.000	0.283	3480.000	0.369	3480.000	0.472	3480.000	0.607
3540.000	0.222	3540.000	0.375	3540.000	0.481	3540.000	0.618
3600.000	0.227	3600.000	0.382	3600.000	0.489	3600.000	0.628
3660.000	0.230	3660.000	0.389	3660.000	0.494	3660.000	0.638
3720.000	0.234	3720.000	0.396	3720.000	0.502	3720.000	0.648
3780.000	0.238	3780.000	0.402	3780.000	0.510	3780.000	0.659
3840.000	0.242	3840.000	0.409	3840.000	0.519	3840.000	0.669
3900.000	0.246	3900.000	0.416	3900.000	0.528	3900.000	0.679
3960.000	0.250	3960.000	0.423	3960.000	0.536	3960.000	0.689
4020.000	0.254	4020.000	0.429	4020.000	0.544	4020.000	0.700
4080.000	0.259	4080.000	0.437	4080.000	0.552	4080.000	0.709
4140.000	0.262	4140.000	0.443	4140.000	0.561	4140.000	0.719
4200.000	0.266	4200.000	0.451	4200.000	0.572	4200.000	0.729
4260.000	0.270	4260.000	0.458	4260.000	0.574	4260.000	0.740
4320.000	0.274	4320.000	0.465	4320.000	0.582	4320.000	0.751
4380.000	0.279	4380.000	0.472	4380.000	0.590	4380.000	0.762
4440.000	0.284	4440.000	0.479	4440.000	0.598	4440.000	0.769
4500.000	0.288	4500.000	0.487	4500.000	0.606	4500.000	0.780
4560.000	0.292	4560.000	0.493	4560.000	0.614	4560.000	0.789
4620.000	0.296	4620.000	0.501	4620.000	0.623	4620.000	0.799
4680.000	0.300	4680.000	0.508	4680.000	0.634	4680.000	0.809
4740.000	0.304	4740.000	0.517	4740.000	0.642	4740.000	0.819
4800.000	0.309	4800.000	0.525	4800.000	0.651	4800.000	0.828
4860.000	0.313	4860.000	0.501	4860.000	0.659	4860.000	0.839
4920.000	0.318	4920.000	0.507	4920.000	0.668	4920.000	0.848
4980.000	0.315	4980.000	0.513	4980.000	0.677	4980.000	0.859
5040.000	0.319	5040.000	0.519	5040.000	0.685	5040.000	0.869
5100.000	0.323	5100.000	0.524	5100.000	0.694	5100.000	0.879
5160.000	0.327	5160.000	0.530	5160.000	0.704	5160.000	0.890
5220.000	0.330	5220.000	0.536	5220.000	0.713	5220.000	0.901
5280.000	0.335	5280.000	0.542	5280.000	0.721	5280.000	0.912
5340.000	0.338	5340.000	0.547	5340.000	0.768	5340.000	0.925
5400.000	0.342	5400.000	0.553	5400.000	0.799	5400.000	0.941
5460.000	0.346	5460.000	0.559	5460.000	0.818	5460.000	0.934
5520.000	0.350	5520.000	0.565	5520.000	0.835	5520.000	0.944
5580.000	0.353	5580.000	0.571	5580.000	0.856	5580.000	0.954
5640.000	0.357	5640.000	0.576	5640.000	0.746	5640.000	0.963
5700.000	0.361	5700.000	0.581	5700.000	0.754	5700.000	0.973
5760.000	0.365	5760.000	0.586	5760.000	0.761	5760.000	0.983
5820.000	0.372	5820.000	0.591	5820.000	0.768	5820.000	0.992
5880.000	0.376	5880.000	0.597	5880.000	0.774	5880.000	1.001
5940.000	0.380	5940.000	0.602	5940.000	0.782	5940.000	1.011
6000.000	0.384	6000.000	0.608	6000.000	0.789	6000.000	1.020
6060.000	0.388	6060.000	0.614	6060.000	0.796	6060.000	1.029
6120.000	0.381	6120.000	0.619	6120.000	0.804	6120.000	1.039
6180.000	0.384	6180.000	0.624	6180.000	0.811	6180.000	1.049
6240.000	0.388	6240.000	0.630	6240.000	0.818	6240.000	1.058
6300.000	0.392	6300.000	0.635	6300.000	0.825	6300.000	1.068
6360.000	0.396	6360.000	0.641	6360.000	0.833	6360.000	1.077
6420.000	0.400	6420.000	0.646	6420.000	0.840	6420.000	1.086
6480.000	0.404	6480.000	0.651	6480.000	0.847	6480.000	1.097
6540.000	0.408	6540.000	0.657	6540.000	0.854	6540.000	1.106
6600.000	0.411	6600.000	0.662	6600.000	0.861	6600.000	1.111
6660.000	0.415	6660.000	0.668	6660.000	0.869	6660.000	1.120
6720.000	0.420	6720.000	0.673	6720.000	0.875	6720.000	1.129
6780.000	0.424	6780.000	0.678	6780.000	0.882	6780.000	1.138
6840.000	0.429	6840.000	0.684	6840.000	0.889	6840.000	1.147
6900.000	0.438	6900.000	0.689	6900.000	0.896	6900.000	1.156
6960.000	0.435	6960.000	0.694	6960.000	0.903	6960.000	1.165
7020.000	0.439	7020.000	0.699	7020.000	0.910	7020.000	1.174
7080.000	0.443	7080.000	0.705	7080.000	0.916	7080.000	1.190
7140.000	0.447	7140.000	0.711	7140.000	0.924	7140.000	1.200
7200.000	0.451	7200.000	0.716	7200.000	0.931	7200.000	1.210
7260.000	0.455	7260.000	0.721	7260.000	0.938	7260.000	1.218
							
							
							
