Batch	rate078.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	Sample003	Sample	Sample004
1674.000	-0.010	1674.000	-0.009	1674.000	-0.010	1674.000	-0.026
1705.000	-0.010	1705.000	-0.009	1705.000	-0.010	1705.000	-0.027
1736.000	-0.009	1736.000	-0.009	1736.000	-0.010	1736.000	-0.028
1767.000	-0.009	1767.000	-0.009	1767.000	-0.008	1767.000	-0.031
1798.000	-0.008	1798.000	-0.011	1798.000	-0.007	1798.000	-0.031
1829.000	-0.014	1829.000	-0.011	1829.000	-0.013	1829.000	-0.034
1860.000	-0.013	1860.000	-0.010	1860.000	-0.013	1860.000	-0.034
1891.000	-0.013	1891.000	-0.012	1891.000	-0.012	1891.000	-0.036
1922.000	-0.012	1922.000	-0.012	1922.000	-0.012	1922.000	-0.036
1953.000	-0.012	1953.000	-0.012	1953.000	-0.011	1953.000	-0.032
1984.000	-0.012	1984.000	-0.012	1984.000	-0.015	1984.000	-0.032
2015.000	-0.011	2015.000	-0.012	2015.000	-0.015	2015.000	-0.034
2046.000	-0.010	2046.000	-0.014	2046.000	-0.014	2046.000	-0.032
2077.000	-0.015	2077.000	-0.014	2077.000	-0.013	2077.000	-0.036
2108.000	-0.015	2108.000	-0.013	2108.000	-0.013	2108.000	-0.037
2139.000	-0.014	2139.000	-0.013	2139.000	-0.012	2139.000	-0.038
2170.000	-0.014	2170.000	-0.016	2170.000	-0.017	2170.000	-0.040
2201.000	-0.013	2201.000	-0.015	2201.000	-0.017	2201.000	-0.043
2232.000	-0.013	2232.000	-0.014	2232.000	-0.016	2232.000	-0.038
2263.000	-0.012	2263.000	-0.014	2263.000	-0.016	2263.000	-0.041
2294.000	-0.012	2294.000	-0.015	2294.000	-0.015	2294.000	-0.043
2325.000	-0.017	2325.000	-0.016	2325.000	-0.014	2325.000	-0.041
2356.000	-0.016	2356.000	-0.018	2356.000	-0.019	2356.000	-0.041
2387.000	-0.016	2387.000	-0.017	2387.000	-0.019	2387.000	-0.042
2418.000	-0.016	2418.000	-0.017	2418.000	-0.018	2418.000	-0.044
2449.000	-0.015	2449.000	-0.019	2449.000	-0.017	2449.000	-0.044
2480.000	-0.015	2480.000	-0.018	2480.000	-0.021	2480.000	-0.042
2511.000	-0.014	2511.000	-0.017	2511.000	-0.020	2511.000	-0.044
2542.000	-0.014	2542.000	-0.020	2542.000	-0.019	2542.000	-0.044
2573.000	-0.018	2573.000	-0.019	2573.000	-0.021	2573.000	-0.043
2604.000	-0.018	2604.000	-0.019	2604.000	-0.021	2604.000	-0.047
2635.000	-0.018	2635.000	-0.021	2635.000	-0.020	2635.000	-0.046
2666.000	-0.017	2666.000	-0.020	2666.000	-0.019	2666.000	-0.047
2697.000	-0.017	2697.000	-0.019	2697.000	-0.018	2697.000	-0.044
2728.000	-0.016	2728.000	-0.021	2728.000	-0.023	2728.000	-0.047
2759.000	-0.016	2759.000	-0.021	2759.000	-0.023	2759.000	-0.047
2790.000	-0.015	2790.000	-0.020	2790.000	-0.022	2790.000	-0.049
2821.000	-0.020	2821.000	-0.023	2821.000	-0.021	2821.000	-0.046
2852.000	-0.020	2852.000	-0.022	2852.000	-0.020	2852.000	-0.046
2883.000	-0.019	2883.000	-0.021	2883.000	-0.019	2883.000	-0.049
2914.000	-0.019	2914.000	-0.023	2914.000	-0.024	2914.000	-0.050
2945.000	-0.018	2945.000	-0.023	2945.000	-0.024	2945.000	-0.053
2976.000	-0.017	2976.000	-0.022	2976.000	-0.024	2976.000	-0.053
3007.000	-0.017	3007.000	-0.024	3007.000	-0.023	3007.000	-0.050
3038.000	-0.016	3038.000	-0.024	3038.000	-0.026	3038.000	-0.053
3069.000	-0.021	3069.000	-0.023	3069.000	-0.025	3069.000	-0.054
3100.000	-0.021	3100.000	-0.025	3100.000	-0.025	3100.000	-0.052
3131.000	-0.020	3131.000	-0.025	3131.000	-0.024	3131.000	-0.052
3162.000	-0.020	3162.000	-0.024	3162.000	-0.027	3162.000	-0.052
3193.000	-0.019	3193.000	-0.026	3193.000	-0.026	3193.000	-0.053
3224.000	-0.018	3224.000	-0.026	3224.000	-0.026	3224.000	-0.050
3255.000	-0.018	3255.000	-0.025	3255.000	-0.028	3255.000	-0.050
3286.000	-0.017	3286.000	-0.026	3286.000	-0.027	3286.000	-0.052
3317.000	-0.022	3317.000	-0.025	3317.000	-0.027	3317.000	-0.054
3348.000	-0.022	3348.000	-0.024	3348.000	-0.028	3348.000	-0.050
3379.000	-0.021	3379.000	-0.028	3379.000	-0.028	3379.000	-0.050
3410.000	-0.021	3410.000	-0.027	3410.000	-0.028	3410.000	-0.050
3441.000	-0.020	3441.000	-0.028	3441.000	-0.029	3441.000	-0.051
3472.000	-0.019	3472.000	-0.029	3472.000	-0.029	3472.000	-0.050
3503.000	-0.018	3503.000	-0.029	3503.000	-0.028	3503.000	-0.053
3534.000	-0.018	3534.000	-0.028	3534.000	-0.027	3534.000	-0.053
3565.000	-0.023	3565.000	-0.030	3565.000	-0.026	3565.000	-0.056
3596.000	-0.023	3596.000	-0.029	3596.000	-0.025	3596.000	-0.050
							
							
							
