Batch	rate127.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	Sample003	Sample	Sample004
1643.000	0.002	1643.000	-0.005	1643.000	-0.016	1643.000	-0.017
1674.000	0.002	1674.000	-0.005	1674.000	-0.016	1674.000	-0.017
1705.000	0.002	1705.000	-0.005	1705.000	-0.016	1705.000	-0.016
1736.000	0.002	1736.000	-0.005	1736.000	-0.016	1736.000	-0.017
1767.000	0.002	1767.000	-0.005	1767.000	-0.016	1767.000	-0.016
1798.000	0.002	1798.000	-0.005	1798.000	-0.016	1798.000	-0.016
1829.000	0.002	1829.000	-0.005	1829.000	-0.016	1829.000	-0.017
1860.000	0.002	1860.000	-0.004	1860.000	-0.016	1860.000	-0.016
1891.000	0.003	1891.000	-0.005	1891.000	-0.016	1891.000	-0.016
1922.000	0.003	1922.000	-0.005	1922.000	-0.016	1922.000	-0.016
1953.000	0.002	1953.000	-0.004	1953.000	-0.016	1953.000	-0.016
1984.000	0.003	1984.000	-0.005	1984.000	-0.016	1984.000	-0.016
2015.000	0.003	2015.000	-0.004	2015.000	-0.016	2015.000	-0.016
2046.000	0.003	2046.000	-0.005	2046.000	-0.016	2046.000	-0.016
2077.000	0.003	2077.000	-0.004	2077.000	-0.016	2077.000	-0.016
2108.000	0.003	2108.000	-0.004	2108.000	-0.016	2108.000	-0.016
2139.000	0.003	2139.000	-0.004	2139.000	-0.016	2139.000	-0.016
2170.000	0.003	2170.000	-0.004	2170.000	-0.016	2170.000	-0.016
2201.000	0.003	2201.000	-0.004	2201.000	-0.016	2201.000	-0.016
2232.000	0.003	2232.000	-0.004	2232.000	-0.016	2232.000	-0.016
2263.000	0.004	2263.000	-0.004	2263.000	-0.016	2263.000	-0.016
2294.000	0.004	2294.000	-0.004	2294.000	-0.016	2294.000	-0.016
2325.000	0.004	2325.000	-0.004	2325.000	-0.016	2325.000	-0.016
2356.000	0.004	2356.000	-0.004	2356.000	-0.016	2356.000	-0.016
2387.000	0.003	2387.000	-0.003	2387.000	-0.016	2387.000	-0.016
2418.000	0.003	2418.000	-0.003	2418.000	-0.016	2418.000	-0.016
2449.000	0.003	2449.000	-0.003	2449.000	-0.016	2449.000	-0.016
2480.000	0.004	2480.000	-0.003	2480.000	-0.016	2480.000	-0.016
2511.000	0.004	2511.000	-0.003	2511.000	-0.016	2511.000	-0.016
2542.000	0.004	2542.000	-0.003	2542.000	-0.016	2542.000	-0.016
2573.000	0.003	2573.000	-0.003	2573.000	-0.016	2573.000	-0.016
2604.000	0.004	2604.000	-0.003	2604.000	-0.016	2604.000	-0.016
2635.000	0.004	2635.000	-0.003	2635.000	-0.016	2635.000	-0.016
2666.000	0.004	2666.000	-0.003	2666.000	-0.016	2666.000	-0.016
2697.000	0.004	2697.000	-0.003	2697.000	-0.015	2697.000	-0.016
2728.000	0.004	2728.000	-0.003	2728.000	-0.016	2728.000	-0.016
2759.000	0.004	2759.000	-0.003	2759.000	-0.015	2759.000	-0.016
2790.000	0.004	2790.000	-0.003	2790.000	-0.015	2790.000	-0.016
2821.000	0.004	2821.000	-0.003	2821.000	-0.015	2821.000	-0.016
2852.000	0.005	2852.000	-0.003	2852.000	-0.015	2852.000	-0.016
2883.000	0.005	2883.000	-0.002	2883.000	-0.015	2883.000	-0.016
2914.000	0.005	2914.000	-0.002	2914.000	-0.015	2914.000	-0.016
2945.000	0.005	2945.000	-0.002	2945.000	-0.015	2945.000	-0.016
2976.000	0.005	2976.000	-0.002	2976.000	-0.015	2976.000	-0.016
3007.000	0.005	3007.000	-0.002	3007.000	-0.016	3007.000	-0.016
3038.000	0.005	3038.000	-0.002	3038.000	-0.015	3038.000	-0.016
3069.000	0.005	3069.000	-0.002	3069.000	-0.016	3069.000	-0.016
3100.000	0.005	3100.000	-0.002	3100.000	-0.015	3100.000	-0.016
3131.000	0.005	3131.000	-0.002	3131.000	-0.015	3131.000	-0.016
3162.000	0.005	3162.000	-0.001	3162.000	-0.015	3162.000	-0.016
3193.000	0.005	3193.000	-0.002	3193.000	-0.015	3193.000	-0.016
3224.000	0.005	3224.000	-0.001	3224.000	-0.015	3224.000	-0.016
3255.000	0.006	3255.000	-0.001	3255.000	-0.015	3255.000	-0.016
3286.000	0.006	3286.000	-0.001	3286.000	-0.015	3286.000	-0.016
3317.000	0.006	3317.000	-0.001	3317.000	-0.015	3317.000	-0.016
3348.000	0.005	3348.000	-0.001	3348.000	-0.015	3348.000	-0.015
3379.000	0.006	3379.000	-0.001	3379.000	-0.015	3379.000	-0.016
3410.000	0.006	3410.000	-0.001	3410.000	-0.015	3410.000	-0.016
3441.000	0.006	3441.000	-0.001	3441.000	-0.015	3441.000	-0.016
3472.000	0.006	3472.000	-0.001	3472.000	-0.015	3472.000	-0.016
3503.000	0.006	3503.000	-0.001	3503.000	-0.014	3503.000	-0.015
3534.000	0.006	3534.000	0.000	3534.000	-0.015	3534.000	-0.015
3565.000	0.007	3565.000	-0.001	3565.000	-0.015	3565.000	-0.015
3596.000	0.007	3596.000	0.000	3596.000	-0.014	3596.000	-0.016
3627.000	0.006	3627.000	0.000	3627.000	-0.014	3627.000	-0.015
3658.000	0.007	3658.000	0.000	3658.000	-0.014	3658.000	-0.015
3689.000	0.006	3689.000	0.000	3689.000	-0.014	3689.000	-0.016
3720.000	0.007	3720.000	0.000	3720.000	-0.014	3720.000	-0.016
3751.000	0.007	3751.000	0.001	3751.000	-0.015	3751.000	-0.016
3782.000	0.007	3782.000	0.000	3782.000	-0.014	3782.000	-0.015
3813.000	0.007	3813.000	0.000	3813.000	-0.014	3813.000	-0.015
3844.000	0.007	3844.000	0.001	3844.000	-0.014	3844.000	-0.015
3875.000	0.007	3875.000	0.001	3875.000	-0.014	3875.000	-0.015
3906.000	0.007	3906.000	0.000	3906.000	-0.014	3906.000	-0.015
3937.000	0.007	3937.000	0.001	3937.000	-0.014	3937.000	-0.015
3968.000	0.008	3968.000	0.001	3968.000	-0.014	3968.000	-0.015
3999.000	0.007	3999.000	0.001	3999.000	-0.014	3999.000	-0.015
4030.000	0.008	4030.000	0.001	4030.000	-0.014	4030.000	-0.015
4061.000	0.008	4061.000	0.001	4061.000	-0.014	4061.000	-0.015
4092.000	0.008	4092.000	0.001	4092.000	-0.014	4092.000	-0.015
4123.000	0.008	4123.000	0.002	4123.000	-0.014	4123.000	-0.015
4154.000	0.009	4154.000	0.002	4154.000	-0.014	4154.000	-0.015
4185.000	0.008	4185.000	0.002	4185.000	-0.014	4185.000	-0.015
4216.000	0.009	4216.000	0.002	4216.000	-0.014	4216.000	-0.015
4247.000	0.008	4247.000	0.002	4247.000	-0.014	4247.000	-0.015
4278.000	0.009	4278.000	0.002	4278.000	-0.014	4278.000	-0.015
4309.000	0.008	4309.000	0.002	4309.000	-0.013	4309.000	-0.015
4340.000	0.009	4340.000	0.002	4340.000	-0.014	4340.000	-0.015
4371.000	0.009	4371.000	0.002	4371.000	-0.014	4371.000	-0.015
4402.000	0.009	4402.000	0.002	4402.000	-0.014	4402.000	-0.015
4433.000	0.010	4433.000	0.003	4433.000	-0.014	4433.000	-0.015
4464.000	0.009	4464.000	0.003	4464.000	-0.014	4464.000	-0.015
4495.000	0.009	4495.000	0.002	4495.000	-0.013	4495.000	-0.015
4526.000	0.010	4526.000	0.003	4526.000	-0.013	4526.000	-0.015
4557.000	0.009	4557.000	0.003	4557.000	-0.013	4557.000	-0.015
4588.000	0.010	4588.000	0.003	4588.000	-0.013	4588.000	-0.015
4619.000	0.010	4619.000	0.003	4619.000	-0.013	4619.000	-0.015
4650.000	0.010	4650.000	0.004	4650.000	-0.013	4650.000	-0.015
4681.000	0.010	4681.000	0.003	4681.000	-0.013	4681.000	-0.015
4712.000	0.010	4712.000	0.004	4712.000	-0.013	4712.000	-0.014
4743.000	0.010	4743.000	0.004	4743.000	-0.013	4743.000	-0.015
4774.000	0.010	4774.000	0.004	4774.000	-0.013	4774.000	-0.014
4805.000	0.010	4805.000	0.004	4805.000	-0.013	4805.000	-0.014
4836.000	0.010	4836.000	0.004	4836.000	-0.013	4836.000	-0.014
4867.000	0.010	4867.000	0.004	4867.000	-0.013	4867.000	-0.014
4898.000	0.010	4898.000	0.004	4898.000	-0.013	4898.000	-0.014
4929.000	0.011	4929.000	0.004	4929.000	-0.013	4929.000	-0.014
4960.000	0.011	4960.000	0.004	4960.000	-0.012	4960.000	-0.014
4991.000	0.011	4991.000	0.004	4991.000	-0.013	4991.000	-0.014
5022.000	0.011	5022.000	0.005	5022.000	-0.012	5022.000	-0.014
5053.000	0.011	5053.000	0.004	5053.000	-0.012	5053.000	-0.014
5084.000	0.011	5084.000	0.004	5084.000	-0.012	5084.000	-0.014
5115.000	0.011	5115.000	0.005	5115.000	-0.012	5115.000	-0.014
5146.000	0.012	5146.000	0.005	5146.000	-0.012	5146.000	-0.014
5177.000	0.011	5177.000	0.006	5177.000	-0.012	5177.000	-0.014
5208.000	0.011	5208.000	0.005	5208.000	-0.012	5208.000	-0.014
5239.000	0.012	5239.000	0.005	5239.000	-0.012	5239.000	-0.014
5270.000	0.011	5270.000	0.006	5270.000	-0.012	5270.000	-0.014
5301.000	0.012	5301.000	0.006	5301.000	-0.012	5301.000	-0.014
5332.000	0.012	5332.000	0.005	5332.000	-0.012	5332.000	-0.014
5363.000	0.012	5363.000	0.006	5363.000	-0.012	5363.000	-0.014
5394.000	0.012	5394.000	0.006	5394.000	-0.012	5394.000	-0.014
5425.000	0.012	5425.000	0.006	5425.000	-0.012	5425.000	-0.014
5456.000	0.012	5456.000	0.006	5456.000	-0.012	5456.000	-0.014
5487.000	0.012	5487.000	0.006	5487.000	-0.012	5487.000	-0.014
5518.000	0.013	5518.000	0.006	5518.000	-0.011	5518.000	-0.014
5549.000	0.012	5549.000	0.007	5549.000	-0.012	5549.000	-0.014
5580.000	0.013	5580.000	0.006	5580.000	-0.011	5580.000	-0.014
5611.000	0.013	5611.000	0.007	5611.000	-0.012	5611.000	-0.014
5642.000	0.012	5642.000	0.007	5642.000	-0.011	5642.000	-0.014
5673.000	0.013	5673.000	0.007	5673.000	-0.011	5673.000	-0.014
5704.000	0.013	5704.000	0.007	5704.000	-0.011	5704.000	-0.014
5735.000	0.013	5735.000	0.007	5735.000	-0.011	5735.000	-0.013
5766.000	0.013	5766.000	0.008	5766.000	-0.011	5766.000	-0.014
5797.000	0.013	5797.000	0.007	5797.000	-0.011	5797.000	-0.013
5828.000	0.014	5828.000	0.008	5828.000	-0.011	5828.000	-0.013
5859.000	0.014	5859.000	0.008	5859.000	-0.011	5859.000	-0.014
5890.000	0.014	5890.000	0.008	5890.000	-0.011	5890.000	-0.014
5921.000	0.014	5921.000	0.008	5921.000	-0.011	5921.000	-0.013
5952.000	0.014	5952.000	0.008	5952.000	-0.011	5952.000	-0.013
5983.000	0.015	5983.000	0.008	5983.000	-0.011	5983.000	-0.013
6014.000	0.014	6014.000	0.009	6014.000	-0.011	6014.000	-0.013
6045.000	0.014	6045.000	0.008	6045.000	-0.011	6045.000	-0.013
6076.000	0.015	6076.000	0.008	6076.000	-0.011	6076.000	-0.013
6107.000	0.015	6107.000	0.008	6107.000	-0.010	6107.000	-0.013
6138.000	0.015	6138.000	0.008	6138.000	-0.011	6138.000	-0.013
6169.000	0.015	6169.000	0.008	6169.000	-0.010	6169.000	-0.013
6200.000	0.015	6200.000	0.008	6200.000	-0.011	6200.000	-0.013
6231.000	0.015	6231.000	0.008	6231.000	-0.010	6231.000	-0.013
6262.000	0.015	6262.000	0.008	6262.000	-0.011	6262.000	-0.013
6293.000	0.016	6293.000	0.009	6293.000	-0.010	6293.000	-0.013
6324.000	0.016	6324.000	0.008	6324.000	-0.010	6324.000	-0.013
6355.000	0.015	6355.000	0.009	6355.000	-0.010	6355.000	-0.013
6386.000	0.015	6386.000	0.009	6386.000	-0.010	6386.000	-0.013
6417.000	0.015	6417.000	0.009	6417.000	-0.010	6417.000	-0.013
6448.000	0.016	6448.000	0.009	6448.000	-0.010	6448.000	-0.013
6479.000	0.015	6479.000	0.009	6479.000	-0.010	6479.000	-0.012
6510.000	0.014	6510.000	0.009	6510.000	-0.010	6510.000	-0.013
6541.000	0.015	6541.000	0.010	6541.000	-0.010	6541.000	-0.013
6572.000	0.015	6572.000	0.010	6572.000	-0.010	6572.000	-0.013
6603.000	0.015	6603.000	0.010	6603.000	-0.010	6603.000	-0.013
6634.000	0.015	6634.000	0.010	6634.000	-0.010	6634.000	-0.012
6665.000	0.015	6665.000	0.010	6665.000	-0.010	6665.000	-0.013
6696.000	0.014	6696.000	0.010	6696.000	-0.010	6696.000	-0.013
6727.000	0.015	6727.000	0.011	6727.000	-0.010	6727.000	-0.013
6758.000	0.015	6758.000	0.010	6758.000	-0.009	6758.000	-0.012
6789.000	0.015	6789.000	0.010	6789.000	-0.010	6789.000	-0.012
6820.000	0.015	6820.000	0.011	6820.000	-0.010	6820.000	-0.012
6851.000	0.016	6851.000	0.011	6851.000	-0.010	6851.000	-0.012
6882.000	0.016	6882.000	0.011	6882.000	-0.010	6882.000	-0.012
6913.000	0.016	6913.000	0.011	6913.000	-0.009	6913.000	-0.012
6944.000	0.016	6944.000	0.011	6944.000	-0.009	6944.000	-0.012
6975.000	0.016	6975.000	0.011	6975.000	-0.009	6975.000	-0.012
7006.000	0.016	7006.000	0.011	7006.000	-0.010	7006.000	-0.012
7037.000	0.016	7037.000	0.011	7037.000	-0.009	7037.000	-0.012
7068.000	0.016	7068.000	0.012	7068.000	-0.009	7068.000	-0.012
7099.000	0.016	7099.000	0.012	7099.000	-0.009	7099.000	-0.012
7130.000	0.016	7130.000	0.012	7130.000	-0.009	7130.000	-0.012
7161.000	0.016	7161.000	0.012	7161.000	-0.009	7161.000	-0.012
7192.000	0.016	7192.000	0.012	7192.000	-0.009	7192.000	-0.012
							
							
							
