Batch	rate073.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	Sample003	Sample	Sample004
1767.000	0.014	1767.000	0.017	1767.000	0.009	1767.000	0.007
1798.000	0.014	1798.000	0.017	1798.000	0.009	1798.000	0.007
1829.000	0.015	1829.000	0.017	1829.000	0.009	1829.000	0.007
1860.000	0.015	1860.000	0.018	1860.000	0.010	1860.000	0.007
1891.000	0.015	1891.000	0.018	1891.000	0.009	1891.000	0.007
1922.000	0.015	1922.000	0.018	1922.000	0.010	1922.000	0.007
1953.000	0.015	1953.000	0.018	1953.000	0.010	1953.000	0.007
1984.000	0.015	1984.000	0.019	1984.000	0.010	1984.000	0.007
2015.000	0.016	2015.000	0.018	2015.000	0.010	2015.000	0.007
2046.000	0.016	2046.000	0.019	2046.000	0.010	2046.000	0.007
2077.000	0.016	2077.000	0.019	2077.000	0.011	2077.000	0.008
2108.000	0.016	2108.000	0.019	2108.000	0.011	2108.000	0.007
2139.000	0.016	2139.000	0.020	2139.000	0.011	2139.000	0.007
2170.000	0.016	2170.000	0.020	2170.000	0.011	2170.000	0.008
2201.000	0.016	2201.000	0.020	2201.000	0.011	2201.000	0.008
2232.000	0.016	2232.000	0.020	2232.000	0.011	2232.000	0.008
2263.000	0.017	2263.000	0.021	2263.000	0.012	2263.000	0.008
2294.000	0.017	2294.000	0.021	2294.000	0.012	2294.000	0.008
2325.000	0.017	2325.000	0.021	2325.000	0.012	2325.000	0.008
2356.000	0.018	2356.000	0.021	2356.000	0.012	2356.000	0.008
2387.000	0.018	2387.000	0.022	2387.000	0.012	2387.000	0.008
2418.000	0.018	2418.000	0.022	2418.000	0.012	2418.000	0.008
2449.000	0.018	2449.000	0.022	2449.000	0.013	2449.000	0.009
2480.000	0.018	2480.000	0.022	2480.000	0.013	2480.000	0.008
2511.000	0.018	2511.000	0.022	2511.000	0.013	2511.000	0.009
2542.000	0.018	2542.000	0.022	2542.000	0.013	2542.000	0.009
2573.000	0.018	2573.000	0.023	2573.000	0.013	2573.000	0.009
2604.000	0.018	2604.000	0.023	2604.000	0.013	2604.000	0.009
2635.000	0.019	2635.000	0.023	2635.000	0.013	2635.000	0.009
2666.000	0.019	2666.000	0.023	2666.000	0.014	2666.000	0.009
2697.000	0.019	2697.000	0.023	2697.000	0.013	2697.000	0.009
2728.000	0.019						
							
							
							
